,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,12.30562073524509,23.449085,12.762639,XGBoost_grid_1_AutoML_83_20230105_124117_model_23
112,7.341711389486505,14.037254,10.019111,StackedEnsemble_BestOfFamily_4_AutoML_86_20230105_124322
167,6.678292823609656,11.50321,5.105249,GBM_grid_1_AutoML_89_20230105_124527_model_2
