,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,3.8254812828132083,23.304213,14.930107,GBM_5_AutoML_92_20230105_124734
112,9.099955224232483,15.758575,7.440994,GBM_grid_1_AutoML_95_20230105_124939_model_2
167,6.678292823609656,11.50321,5.105249,GBM_grid_1_AutoML_98_20230105_125145_model_2
