,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,2.0742681098303626,9.575656,6.08774,XGBoost_lr_search_selection_AutoML_7_20230105_104621_select_grid_model_4
112,1.9924330565014057,9.322584,5.393486,XGBoost_lr_search_selection_AutoML_8_20230105_104723_select_grid_model_3
167,1.843812346458435,10.065846,2.7453182,XGBoost_grid_1_AutoML_9_20230105_104827_model_45
