,0,CV_mean_MAE,CV_SD_MAE,Model_name
60,10.119588103890418,14.642888,3.6640947,XGBoost_grid_1_AutoML_50_20230331_123802_model_131
120,4.834074977288643,12.610052,1.520582,XGBoost_grid_1_AutoML_51_20230331_133813_model_91
180,9.856841661242974,13.7975855,2.9106467,GBM_grid_1_AutoML_52_20230331_143819_model_2
240,8.625769955433013,14.523786,3.5146348,GBM_grid_1_AutoML_53_20230331_153812_model_12
296,9.985477110560561,14.94123,1.7930336,GBM_grid_1_AutoML_54_20230331_163742_model_12
