,0,CV_mean_MAE,CV_SD_MAE,Model_name
60,10.362572572628657,13.219104,5.288268,XGBoost_grid_1_AutoML_75_20230404_02406_model_54
120,10.755439331755042,16.496872,3.4608383,GBM_grid_1_AutoML_76_20230404_12427_model_12
180,12.120032692054256,13.126437,4.490103,StackedEnsemble_BestOfFamily_6_AutoML_77_20230404_22503
240,12.995118617467716,13.997235,2.1938405,StackedEnsemble_BestOfFamily_6_AutoML_78_20230404_32524
296,10.173004475599186,14.633537,2.216695,GBM_grid_1_AutoML_79_20230404_42600_model_12
