,0,CV_mean_MAE,CV_SD_MAE,Model_name
60,3.3435578525066374,14.249711,9.757616,XGBoost_grid_1_AutoML_1_20230404_212329_model_1059
120,2.8716057358930507,9.511217,4.896808,XGBoost_grid_1_AutoML_2_20230404_222335_model_149
180,4.333227794265581,12.201018,2.4394822,XGBoost_grid_1_AutoML_3_20230404_232226_model_92
240,10.913598346830298,13.6668005,3.066934,StackedEnsemble_BestOfFamily_6_AutoML_4_20230405_02104
296,7.116245410796035,14.4089,2.1129208,XGBoost_grid_1_AutoML_5_20230405_11904_model_88
