,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,5.056537479162216,14.440454,8.924766,GBM_lr_annealing_selection_AutoML_7_20230113_215314_select_model
112,8.036937071840368,9.65263,4.4342837,StackedEnsemble_BestOfFamily_6_AutoML_8_20230113_225133
167,5.698089637442263,9.558352,6.966326,XGBoost_lr_search_selection_AutoML_9_20230113_235048_select_grid_model_7
