,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,1.9970716120941299,8.851941,3.785581,XGBoost_grid_1_AutoML_39_20230111_160949_model_91
112,2.433655013729419,8.573662,5.215407,XGBoost_grid_1_AutoML_41_20230111_170953_model_91
167,1.8824973632832487,9.3516245,4.4520116,XGBoost_grid_1_AutoML_43_20230111_180955_model_70
