,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,3.551826062353842,8.9509325,6.1699977,DeepLearning_grid_3_AutoML_27_20230111_100912_model_1
112,2.433655013729419,8.573662,5.215407,XGBoost_grid_1_AutoML_29_20230111_110920_model_91
167,1.8824973632832487,9.3516245,4.4520116,XGBoost_grid_1_AutoML_31_20230111_120925_model_70
