,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,4.883924605990095,10.39275,7.2769303,GBM_grid_1_AutoML_106_20230105_133535_model_12
112,5.459470645524561,10.254578,6.305495,GBM_grid_1_AutoML_107_20230105_133739_model_2
167,4.6723788875070165,10.159583,4.531896,StackedEnsemble_AllModels_2_AutoML_108_20230105_133945
