,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,0.839081680934344,7.0249395,1.6631116,XGBoost_lr_search_selection_AutoML_8_20230330_121919_select_grid_model_3
112,1.2211483304521866,8.902894,2.7332969,XGBoost_grid_1_AutoML_10_20230330_131918_model_340
167,4.497073219029489,9.907881,3.175333,XGBoost_lr_search_selection_AutoML_12_20230330_141916_select_grid_model_7
