,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,1.8802194177572216,9.374698,3.0925946,XGBoost_lr_search_selection_AutoML_20_20230330_181625_select_grid_model_1
112,4.362236814041223,10.403327,5.259947,XGBoost_lr_search_selection_AutoML_22_20230330_191618_select_grid_model_6
167,5.585249147550789,10.102481,1.9370911,XGBoost_grid_1_AutoML_24_20230330_201520_model_165
