,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,0.08311509261173862,10.668349,7.2487526,XGBoost_grid_1_AutoML_14_20230330_151652_model_362
112,6.839328837890436,10.743375,3.767427,StackedEnsemble_AllModels_5_AutoML_16_20230330_161655
167,2.1831726929741704,10.537651,3.4496648,XGBoost_lr_search_selection_AutoML_18_20230330_171658_select_grid_model_4
