,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,0.45682884167347637,11.140245,6.7889433,XGBoost_lr_search_selection_AutoML_17_20230114_130254_select_grid_model_1
112,3.3861662577837706,11.441417,7.212229,XGBoost_grid_1_AutoML_18_20230114_140305_model_91
167,4.589626663318616,10.933194,6.9391484,StackedEnsemble_BestOfFamily_7_AutoML_19_20230114_150303
