,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,4.160108404500144,22.78349,14.53322,XGBoost_lr_search_selection_AutoML_13_20230105_105240_select_grid_model_3
112,9.099955224232483,15.758575,7.440994,GBM_grid_1_AutoML_14_20230105_105343_model_2
167,6.678292823609656,11.50321,5.105249,GBM_grid_1_AutoML_15_20230105_105447_model_2
