,0,CV_mean_MAE,CV_SD_MAE,Model_name
56,13.59108675563974,15.611847,11.016384,XGBoost_grid_1_AutoML_22_20230105_110205_model_20
112,5.799109518128846,11.606876,5.953909,GBM_grid_1_AutoML_23_20230105_110309_model_12
167,5.1770585542935095,12.085532,6.335171,GBM_grid_1_AutoML_24_20230105_110410_model_12
